word,score,sources,cefr_rank,taiwan_rank,corpus_rank
harmless,0.5723,"CEFR,Taiwan",4.0,1724,
harsh,0.5721,"CEFR,Taiwan",4.0,1726,
skirt,0.5721,"CEFR,Corpus,Taiwan",4.0,3271,6185
jewel,0.572,"CEFR,Corpus,Taiwan",4.0,1989,9357
sixth,0.5719,"CEFR,Corpus,Taiwan",4.0,3260,6219
america,0.5718,"Corpus,Taiwan",,150,572
hatred,0.5718,"CEFR,Taiwan",4.0,1731,
nerve,0.5717,"CEFR,Corpus,Taiwan",4.0,2389,8377
retain,0.5713,"CEFR,Corpus,Taiwan",4.0,3010,6857
satisfy,0.5709,"CEFR,Corpus,Taiwan",4.0,3087,6680
worse,0.5706,"CEFR,Corpus,Taiwan",4.0,4004,4423
soldier,0.5705,"CEFR,Corpus,Taiwan",4.0,3305,6153
been,0.5703,"Corpus,Taiwan",,368,85
thirty,0.5702,"CEFR,Corpus,Taiwan",4.0,3605,5423
helpout,0.57,"CEFR,Taiwan",4.0,1755,
spoken,0.5699,"CEFR,Corpus,Taiwan",4.0,3357,6044
vital,0.5698,"CEFR,Corpus,Taiwan",4.0,3879,4760
hers,0.5696,"CEFR,Taiwan",4.0,1760,
hesitate,0.5695,"CEFR,Taiwan",4.0,1762,
separately,0.5689,"CEFR,Corpus,Taiwan",4.0,3154,6580
wake,0.5685,"CEFR,Corpus,Taiwan",4.0,3890,4774
whereas,0.5684,"CEFR,Corpus,Taiwan",4.0,3943,4647
wealth,0.5682,"CEFR,Corpus,Taiwan",4.0,3915,4723
struggle,0.5682,"CEFR,Corpus,Taiwan",4.0,3437,5905
spare,0.5676,"CEFR,Corpus,Taiwan",4.0,3336,6173
honestly,0.5673,"CEFR,Taiwan",4.0,1791,
articles,0.5667,"Corpus,Taiwan",,244,512
suffering,0.566,"CEFR,Corpus,Taiwan",4.0,3465,5907
unlike,0.5659,"CEFR,Corpus,Taiwan",4.0,3795,5096
whenever,0.5656,"CEFR,Corpus,Taiwan",4.0,3941,4745
humorous,0.5655,"CEFR,Taiwan",4.0,1815,
humour,0.5655,"CEFR,Taiwan",4.0,1816,
yard,0.5653,"CEFR,Corpus,Taiwan",4.0,4028,4540
hurry,0.5652,"CEFR,Taiwan",4.0,1820,
according,0.5649,"Corpus,Taiwan",,27,1108
justify,0.5648,"CEFR,Corpus,Taiwan",4.0,2015,9531
icecream,0.5648,"CEFR,Taiwan",4.0,1825,
pig,0.5645,"CEFR,Corpus,Taiwan",4.0,2642,7993
nut,0.5643,"CEFR,Corpus,Taiwan",4.0,2442,8494
areas,0.5642,"Corpus,Taiwan",,226,640
administration,0.564,"Corpus,Taiwan",,66,1041
pursue,0.5639,"CEFR,Corpus,Taiwan",4.0,2830,7546
being,0.5638,"Corpus,Taiwan",,377,277
illustrate,0.5638,"CEFR,Taiwan",4.0,1838,
africa,0.5634,"Corpus,Taiwan",,88,1005
implication,0.5632,"CEFR,Taiwan",4.0,1847,
refuse,0.5632,"CEFR,Corpus,Taiwan",4.0,2913,7367
strictly,0.563,"CEFR,Corpus,Taiwan",4.0,3427,6101
reveal,0.563,"CEFR,Corpus,Taiwan",4.0,3014,7124
substitute,0.5629,"CEFR,Corpus,Taiwan",4.0,3457,6032
shelter,0.5629,"CEFR,Corpus,Taiwan",4.0,3194,6682
impress,0.5628,"CEFR,Taiwan",4.0,1852,
books,0.5627,"Corpus,Taiwan",,439,163
archive,0.5625,"Corpus,Taiwan",,222,704
occasional,0.5624,"CEFR,Corpus,Taiwan",4.0,2453,8529
inability,0.5623,"CEFR,Taiwan",4.0,1859,
scientist,0.5621,"CEFR,Corpus,Taiwan",4.0,3107,6924
trace,0.562,"CEFR,Corpus,Taiwan",4.0,3683,5503
stamp,0.5617,"CEFR,Corpus,Taiwan",4.0,3371,6283
tablet,0.5616,"CEFR,Corpus,Taiwan",4.0,3514,5933
tail,0.5614,"CEFR,Corpus,Taiwan",4.0,3516,5936
silence,0.5609,"CEFR,Corpus,Taiwan",4.0,3236,6644
applications,0.5607,"Corpus,Taiwan",,205,806
indirectly,0.5606,"CEFR,Taiwan",4.0,1881,
weak,0.5606,"CEFR,Corpus,Taiwan",4.0,3913,4981
album,0.5606,"Corpus,Taiwan",,114,1036
indoors,0.5604,"CEFR,Taiwan",4.0,1884,
inevitable,0.5602,"CEFR,Taiwan",4.0,1887,
audio,0.5602,"Corpus,Taiwan",,291,612
unusual,0.5601,"CEFR,Corpus,Taiwan",4.0,3806,5261
inevitably,0.5601,"CEFR,Taiwan",4.0,1888,
infect,0.56,"CEFR,Taiwan",4.0,1889,
tired,0.5596,"CEFR,Corpus,Taiwan",4.0,3645,5678
ingredient,0.5595,"CEFR,Taiwan",4.0,1897,
apr,0.5594,"Corpus,Taiwan",,219,814
initiate,0.5592,"CEFR,Taiwan",4.0,1900,
onion,0.5591,"CEFR,Corpus,Taiwan",4.0,2485,8560
arts,0.5591,"Corpus,Taiwan",,251,747
injure,0.5591,"CEFR,Taiwan",4.0,1902,
insect,0.5584,"CEFR,Taiwan",4.0,1911,
suggestion,0.5583,"CEFR,Corpus,Taiwan",4.0,3470,6151
musician,0.5583,"CEFR,Corpus,Taiwan",4.0,2356,8904
insist,0.5583,"CEFR,Taiwan",4.0,1913,
spider,0.5582,"CEFR,Corpus,Taiwan",4.0,3349,6454
insiston,0.5582,"CEFR,Taiwan",4.0,1914,
insteadof,0.5578,"CEFR,Taiwan",4.0,1919,
instruct,0.5576,"CEFR,Taiwan",4.0,1922,
insult,0.5572,"CEFR,Taiwan",4.0,1927,
australia,0.5572,"Corpus,Taiwan",,295,702
insulting,0.5572,"CEFR,Taiwan",4.0,1928,
punishment,0.557,"CEFR,Corpus,Taiwan",4.0,2825,7790
wooden,0.5567,"CEFR,Corpus,Taiwan",4.0,3989,4922
archives,0.5567,"Corpus,Taiwan",,223,895
widely,0.5563,"CEFR,Corpus,Taiwan",4.0,3958,5015
somehow,0.5562,"CEFR,Corpus,Taiwan",4.0,3311,6615
interpret,0.556,"CEFR,Taiwan",4.0,1944,
interrupt,0.5558,"CEFR,Taiwan",4.0,1946,
wise,0.5556,"CEFR,Corpus,Taiwan",4.0,3977,4991
mud,0.5555,"CEFR,Corpus,Taiwan",4.0,2346,9024
invent,0.5554,"CEFR,Taiwan",4.0,1951,
physically,0.555,"CEFR,Corpus,Taiwan",4.0,2634,8327
worship,0.555,"CEFR,Corpus,Taiwan",4.0,4005,4940
abstract,0.5549,"Corpus,Taiwan",,13,1475
knock,0.5549,"CEFR,Corpus,Taiwan",4.0,2036,9810
wash,0.5547,"CEFR,Corpus,Taiwan",4.0,3903,5204
irritate,0.5546,"CEFR,Taiwan",4.0,1963,
aug,0.5545,"Corpus,Taiwan",,292,798
irritated,0.5545,"CEFR,Taiwan",4.0,1964,
prospect,0.5542,"CEFR,Corpus,Taiwan",4.0,2802,7939
tin,0.5542,"CEFR,Corpus,Taiwan",4.0,3639,5873
suspect,0.5539,"CEFR,Corpus,Taiwan",4.0,3495,6236
screw,0.5534,"CEFR,Corpus,Taiwan",4.0,3114,7195
worry,0.5533,"CEFR,Corpus,Taiwan",4.0,4002,5005
reward,0.5531,"CEFR,Corpus,Taiwan",4.0,3019,7439
jealous,0.5529,"CEFR,Taiwan",4.0,1985,
jelly,0.5528,"CEFR,Taiwan",4.0,1987,
twelve,0.5527,"CEFR,Corpus,Taiwan",4.0,3740,5671
blog,0.5527,"Corpus,Taiwan",,422,537
auto,0.5525,"Corpus,Taiwan",,300,845
wage,0.5523,"CEFR,Corpus,Taiwan",4.0,3886,5323
jointly,0.552,"CEFR,Taiwan",4.0,1997,
judgement,0.5515,"CEFR,Taiwan",4.0,2004,
vast,0.5515,"CEFR,Corpus,Taiwan",4.0,3851,5438
knit,0.5513,"CEFR,Corpus,Taiwan",4.0,2035,9932
translate,0.5508,"CEFR,Corpus,Taiwan",4.0,3695,5846
victim,0.55,"CEFR,Corpus,Taiwan",4.0,3860,5466
kindly,0.5499,"CEFR,Taiwan",4.0,2026,
kindness,0.5498,"CEFR,Taiwan",4.0,2027,
ads,0.5495,"Corpus,Taiwan",,71,1513
witness,0.5491,"CEFR,Corpus,Taiwan",4.0,3983,5193
peaceful,0.5489,"CEFR,Corpus,Taiwan",4.0,2593,8633
asked,0.5487,"Corpus,Taiwan",,259,1072
strain,0.5485,"CEFR,Corpus,Taiwan",4.0,3416,6612
tune,0.5482,"CEFR,Corpus,Taiwan",4.0,3725,5858
center,0.5482,"Corpus,Taiwan",,613,216
neighbor,0.5474,"CEFR,Corpus,Taiwan",4.0,2387,9191
anal,0.5474,"Corpus,Taiwan",,158,1366
amazon,0.5474,"Corpus,Taiwan",,147,1394
availability,0.5474,"Corpus,Taiwan",,305,1004
anti,0.5467,"Corpus,Taiwan",,182,1331
needle,0.5465,"CEFR,Corpus,Taiwan",4.0,2383,9233
accepted,0.5461,"Corpus,Taiwan",,19,1752
canada,0.5459,"Corpus,Taiwan",,557,430
lend,0.5455,"CEFR,Taiwan",4.0,2085,
animals,0.5452,"Corpus,Taiwan",,169,1411
browse,0.5449,"Corpus,Taiwan",,500,603
asian,0.5447,"Corpus,Taiwan",,255,1218
allows,0.5446,"Corpus,Taiwan",,123,1546
lightly,0.5443,"CEFR,Taiwan",4.0,2101,
ultimately,0.5443,"CEFR,Corpus,Taiwan",4.0,3755,5915
shortly,0.5441,"CEFR,Corpus,Taiwan",4.0,3213,7260
tongue,0.5435,"CEFR,Corpus,Taiwan",4.0,3660,6177
variation,0.5433,"CEFR,Corpus,Taiwan",4.0,3846,5722
litre,0.5429,"CEFR,Taiwan",4.0,2120,
agents,0.5428,"Corpus,Taiwan",,100,1664
spell,0.5426,"CEFR,Corpus,Taiwan",4.0,3345,6986
underwear,0.5424,"CEFR,Corpus,Taiwan",4.0,3770,5942
potato,0.5424,"CEFR,Corpus,Taiwan",4.0,2715,8549
categories,0.5423,"Corpus,Taiwan",,601,442
sink,0.5422,"CEFR,Corpus,Taiwan",4.0,3251,7229
remarkable,0.5419,"CEFR,Corpus,Taiwan",4.0,2950,7984
nest,0.5417,"CEFR,Corpus,Taiwan",4.0,2392,9369
ass,0.5416,"Corpus,Taiwan",,262,1304
runner,0.5415,"CEFR,Corpus,Taiwan",4.0,3060,7724
cart,0.5411,"Corpus,Taiwan",,590,510
california,0.5405,"Corpus,Taiwan",,538,658
loudly,0.5403,"CEFR,Taiwan",4.0,2156,
actions,0.5401,"Corpus,Taiwan",,45,1890
phenomenon,0.5399,"CEFR,Corpus,Taiwan",4.0,2620,8866
children,0.5399,"Corpus,Taiwan",,669,354
agencies,0.5399,"Corpus,Taiwan",,97,1768
accounts,0.5397,"Corpus,Taiwan",,32,1934
scratch,0.5395,"CEFR,Corpus,Taiwan",4.0,3111,7665
assessment,0.5395,"Corpus,Taiwan",,263,1371
benefits,0.5395,"Corpus,Taiwan",,390,1058
lump,0.5394,"CEFR,Taiwan",4.0,2167,
wrap,0.5392,"CEFR,Corpus,Taiwan",4.0,4011,5452
african,0.5391,"Corpus,Taiwan",,89,1813
toilet,0.5389,"CEFR,Corpus,Taiwan",4.0,3653,6347
accounting,0.5382,"Corpus,Taiwan",,31,1987
cards,0.5382,"Corpus,Taiwan",,574,646
nowhere,0.5382,"CEFR,Corpus,Taiwan",4.0,2435,9381
suffer,0.5379,"CEFR,Corpus,Taiwan",4.0,3464,6848
qualification,0.5378,"CEFR,Corpus,Taiwan",4.0,2834,8406
answers,0.5376,"Corpus,Taiwan",,181,1636
asia,0.5371,"Corpus,Taiwan",,254,1473
artists,0.5371,"Corpus,Taiwan",,250,1484
comments,0.5369,"Corpus,Taiwan",,763,221
approved,0.5367,"Corpus,Taiwan",,215,1582
calendar,0.5366,"Corpus,Taiwan",,537,790
marry,0.5361,"CEFR,Taiwan",4.0,2212,
allowed,0.5358,"Corpus,Taiwan",,121,1846
changes,0.5355,"Corpus,Taiwan",,632,593
rhythm,0.5354,"CEFR,Corpus,Taiwan",4.0,3020,8028
skilled,0.5353,"CEFR,Corpus,Taiwan",4.0,3267,7421
violent,0.5352,"CEFR,Corpus,Taiwan",4.0,3868,5940
swim,0.5351,"CEFR,Corpus,Taiwan",4.0,3503,6845
cars,0.5348,"Corpus,Taiwan",,589,720
angeles,0.5344,"Corpus,Taiwan",,163,1788
mechanic,0.534,"CEFR,Taiwan",4.0,2240,
tap,0.5334,"CEFR,Corpus,Taiwan",4.0,3532,6828
melt,0.5334,"CEFR,Taiwan",4.0,2248,
surely,0.5333,"CEFR,Corpus,Taiwan",4.0,3489,6938
steady,0.5332,"CEFR,Corpus,Taiwan",4.0,3392,7181
mysterious,0.5331,"CEFR,Corpus,Taiwan",4.0,2360,9735
rope,0.5331,"CEFR,Corpus,Taiwan",4.0,3042,8050
propose,0.5329,"CEFR,Corpus,Taiwan",4.0,2800,8654
tire,0.5324,"CEFR,Corpus,Taiwan",4.0,3644,6587
strict,0.532,"CEFR,Corpus,Taiwan",4.0,3426,7139
mid-,0.5317,"CEFR,Taiwan",4.0,2271,
slight,0.5317,"CEFR,Corpus,Taiwan",4.0,3277,7516
china,0.5315,"Corpus,Taiwan",,671,629
amateur,0.5315,"Corpus,Taiwan",,143,1935
authors,0.5312,"Corpus,Taiwan",,299,1559
pale,0.531,"CEFR,Corpus,Taiwan",4.0,2552,9332
milligram,0.5309,"CEFR,Taiwan",4.0,2282,
millimetre,0.5308,"CEFR,Taiwan",4.0,2283,
virtually,0.5307,"CEFR,Corpus,Taiwan",4.0,3871,6082
copyright,0.5307,"Corpus,Taiwan",,877,147
painful,0.5301,"CEFR,Corpus,Taiwan",4.0,2547,9372
applied,0.5301,"Corpus,Taiwan",,206,1824
associates,0.5299,"Corpus,Taiwan",,269,1676
announcements,0.5297,"Corpus,Taiwan",,173,1918
british,0.5297,"Corpus,Taiwan",,493,1130
mobilephone,0.5293,"CEFR,Taiwan",4.0,2304,
snake,0.5293,"CEFR,Corpus,Taiwan",4.0,3292,7560
startup,0.5292,"CEFR,Corpus,Taiwan",4.0,3382,7339
publicity,0.5292,"CEFR,Corpus,Taiwan",4.0,2818,8735
cases,0.5283,"Corpus,Taiwan",,592,929
awards,0.5282,"Corpus,Taiwan",,311,1629
terrible,0.5281,"CEFR,Corpus,Taiwan",4.0,3567,6918
survive,0.5276,"CEFR,Corpus,Taiwan",4.0,3494,7117
conditions,0.5267,"Corpus,Taiwan",,807,452
came,0.5265,"Corpus,Taiwan",,549,1097
reject,0.526,"CEFR,Corpus,Taiwan",4.0,2926,8574
multiply,0.5259,"CEFR,Taiwan",4.0,2349,
mum,0.5259,"CEFR,Taiwan",4.0,2350,
browser,0.5255,"Corpus,Taiwan",,501,1248
roughly,0.5248,"CEFR,Corpus,Taiwan",4.0,3044,8322
color,0.5247,"Corpus,Taiwan",,735,696
architecture,0.5247,"Corpus,Taiwan",,221,1969
unemployment,0.5245,"CEFR,Corpus,Taiwan",4.0,3773,6530
australian,0.5244,"Corpus,Taiwan",,296,1791
pencil,0.5244,"CEFR,Corpus,Taiwan",4.0,2596,9442
substantially,0.5242,"CEFR,Corpus,Taiwan",4.0,3456,7324
neat,0.5239,"CEFR,Taiwan",4.0,2377,
neatly,0.5238,"CEFR,Taiwan",4.0,2378,
shade,0.5238,"CEFR,Corpus,Taiwan",4.0,3178,8025
casino,0.5238,"Corpus,Taiwan",,594,1077
performer,0.5236,"CEFR,Corpus,Taiwan",4.0,2605,9445
auction,0.5235,"Corpus,Taiwan",,289,1841
negotiate,0.5232,"CEFR,Taiwan",4.0,2386,
nervously,0.5228,"CEFR,Taiwan",4.0,2391,
built,0.5228,"Corpus,Taiwan",,508,1321
companies,0.5225,"Corpus,Taiwan",,777,667
nicely,0.5218,"CEFR,Taiwan",4.0,2405,
nineteen,0.5216,"CEFR,Taiwan",4.0,2408,
ninety,0.5215,"CEFR,Taiwan",4.0,2409,
ninth,0.5214,"CEFR,Taiwan",4.0,2410,
boards,0.5214,"Corpus,Taiwan",,431,1560
cameras,0.5212,"Corpus,Taiwan",,551,1267
noisy,0.5211,"CEFR,Taiwan",4.0,2414,
computers,0.5208,"Corpus,Taiwan",,794,680
nonsense,0.5208,"CEFR,Taiwan",4.0,2418,
automotive,0.5208,"Corpus,Taiwan",,303,1894
days,0.5208,"Corpus,Taiwan",,987,204
weapon,0.5208,"CEFR,Corpus,Taiwan",4.0,3916,6301
noticeable,0.5199,"CEFR,Taiwan",4.0,2430,
boys,0.5199,"Corpus,Taiwan",,458,1541
shake,0.5199,"CEFR,Corpus,Taiwan",4.0,3180,8150
basket,0.5198,"Corpus,Taiwan",,346,1823
o'clock,0.519,"CEFR,Taiwan",4.0,2443,
obey,0.5189,"CEFR,Taiwan",4.0,2444,
shame,0.5186,"CEFR,Corpus,Taiwan",4.0,3183,8184
boston,0.5186,"Corpus,Taiwan",,448,1610
ours,0.5184,"CEFR,Corpus,Taiwan",4.0,2521,9828
tunnel,0.5181,"CEFR,Corpus,Taiwan",4.0,3726,6860
brands,0.518,"Corpus,Taiwan",,462,1594
occupy,0.518,"CEFR,Taiwan",4.0,2456,
oddly,0.5176,"CEFR,Taiwan",4.0,2462,
ton,0.5175,"CEFR,Corpus,Taiwan",4.0,3658,7047
offence,0.5173,"CEFR,Taiwan",4.0,2465,
offend,0.5173,"CEFR,Taiwan",4.0,2466,
carolina,0.5166,"Corpus,Taiwan",,583,1342
blogs,0.5163,"Corpus,Taiwan",,423,1749
bible,0.5159,"Corpus,Taiwan",,399,1820
silly,0.5154,"CEFR,Corpus,Taiwan",4.0,3239,8155
canadian,0.5151,"Corpus,Taiwan",,558,1456
oppose,0.515,"CEFR,Taiwan",4.0,2497,
buying,0.5148,"Corpus,Taiwan",,529,1535
christmas,0.5144,"Corpus,Taiwan",,682,1170
details,0.5144,"Corpus,Taiwan",,1064,227
spice,0.5142,"CEFR,Corpus,Taiwan",4.0,3347,7925
remark,0.5139,"CEFR,Corpus,Taiwan",4.0,2949,8919
possess,0.5134,"CEFR,Corpus,Taiwan",4.0,2704,9542
oughtto,0.5133,"CEFR,Taiwan",4.0,2519,
catalog,0.513,"Corpus,Taiwan",,598,1426
did,0.5129,"Corpus,Taiwan",,1082,232
chicago,0.5125,"Corpus,Taiwan",,665,1277
stomach,0.5125,"CEFR,Corpus,Taiwan",4.0,3406,7838
owe,0.5122,"CEFR,Taiwan",4.0,2534,
com,0.5118,"Corpus,Taiwan",,741,1112
painter,0.5111,"CEFR,Taiwan",4.0,2549,
dec,0.511,"Corpus,Taiwan",,998,505
costs,0.5108,"Corpus,Taiwan",,885,791
researcher,0.5106,"CEFR,Corpus,Taiwan",4.0,2986,8938
businesses,0.5105,"Corpus,Taiwan",,521,1699
christian,0.5104,"Corpus,Taiwan",,681,1308
subsequently,0.5104,"CEFR,Corpus,Taiwan",4.0,3453,7792
bob,0.5103,"Corpus,Taiwan",,433,1923
trick,0.5101,"CEFR,Corpus,Taiwan",4.0,3709,7167
cnet,0.5099,"Corpus,Taiwan",,721,1226
coming,0.5093,"Corpus,Taiwan",,760,1148
does,0.5091,"Corpus,Taiwan",,1152,188
pause,0.5083,"CEFR,Taiwan",4.0,2587,
directory,0.5082,"Corpus,Taiwan",,1100,344
cities,0.5082,"Corpus,Taiwan",,688,1363
refrigerator,0.508,"CEFR,Corpus,Taiwan",4.0,2912,9208
campus,0.5073,"Corpus,Taiwan",,555,1722
smell,0.5071,"CEFR,Corpus,Taiwan",4.0,3286,8314
unlikely,0.507,"CEFR,Corpus,Taiwan",4.0,3796,7056
settle,0.5066,"CEFR,Corpus,Taiwan",4.0,3168,8623
comes,0.5065,"Corpus,Taiwan",,753,1261
corporate,0.5064,"Corpus,Taiwan",,880,948
contents,0.5062,"Corpus,Taiwan",,849,1031
chinese,0.5062,"Corpus,Taiwan",,672,1470
persuade,0.5062,"CEFR,Taiwan",4.0,2616,
communications,0.5056,"Corpus,Taiwan",,774,1239
sewing,0.5055,"CEFR,Corpus,Taiwan",4.0,3174,8645
photocopy,0.5054,"CEFR,Taiwan",4.0,2626,
david,0.5052,"Corpus,Taiwan",,985,730
careers,0.5052,"Corpus,Taiwan",,577,1739
countries,0.5047,"Corpus,Taiwan",,894,971
transparent,0.5047,"CEFR,Corpus,Taiwan",4.0,3697,7379
uncle,0.5047,"CEFR,Corpus,Taiwan",4.0,3760,7224
database,0.5044,"Corpus,Taiwan",,980,768
download,0.5042,"Corpus,Taiwan",,1165,319
pile,0.5042,"CEFR,Taiwan",4.0,2643,
pint,0.5038,"CEFR,Taiwan",4.0,2648,
pity,0.5036,"CEFR,Taiwan",4.0,2651,
ebay,0.5035,"Corpus,Taiwan",,1216,217
calls,0.5034,"Corpus,Taiwan",,544,1880
created,0.5028,"Corpus,Taiwan",,917,978
slope,0.5026,"CEFR,Corpus,Taiwan",4.0,3280,8479
sudden,0.5024,"CEFR,Corpus,Taiwan",4.0,3462,8034
triangle,0.5022,"CEFR,Corpus,Taiwan",4.0,3708,7435
corporation,0.5022,"Corpus,Taiwan",,881,1088
poison,0.5014,"CEFR,Corpus,Taiwan",4.0,2681,10000
poisonous,0.5013,"CEFR,Taiwan",4.0,2682,
polite,0.5007,"CEFR,Taiwan",4.0,2689,
politely,0.5007,"CEFR,Taiwan",4.0,2690,
politician,0.5005,"CEFR,Taiwan",4.0,2692,
customers,0.5004,"Corpus,Taiwan",,960,953
deals,0.5002,"Corpus,Taiwan",,992,879
changed,0.4993,"Corpus,Taiwan",,630,1802
remind,0.4991,"CEFR,Corpus,Taiwan",4.0,2952,9407
postpone,0.499,"CEFR,Taiwan",4.0,2712,
canon,0.499,"Corpus,Taiwan",,564,1977
cells,0.499,"Corpus,Taiwan",,611,1862
trap,0.4983,"CEFR,Corpus,Taiwan",4.0,3700,7583
classes,0.4982,"Corpus,Taiwan",,695,1681
prisoner,0.4981,"CEFR,Corpus,Taiwan",4.0,2762,9907
courses,0.4978,"Corpus,Taiwan",,901,1184
tension,0.4976,"CEFR,Corpus,Taiwan",4.0,3563,7946
thumb,0.4974,"CEFR,Corpus,Taiwan",4.0,3625,7799
charles,0.4973,"Corpus,Taiwan",,639,1848
transform,0.4968,"CEFR,Corpus,Taiwan",4.0,3694,7650
presumably,0.4967,"CEFR,Taiwan",4.0,2743,
pretend,0.4967,"CEFR,Taiwan",4.0,2744,
completed,0.4965,"Corpus,Taiwan",,787,1508
components,0.4963,"Corpus,Taiwan",,792,1503
considered,0.4953,"Corpus,Taiwan",,834,1432
chris,0.4946,"Corpus,Taiwan",,680,1835
designed,0.4931,"Corpus,Taiwan",,1053,964
contains,0.4925,"Corpus,Taiwan",,846,1497
surround,0.4924,"CEFR,Corpus,Taiwan",4.0,3491,8297
columbia,0.4921,"Corpus,Taiwan",,739,1774
shine,0.4917,"CEFR,Corpus,Taiwan",4.0,3196,9051
colorado,0.4913,"Corpus,Taiwan",,736,1807
ugly,0.4912,"CEFR,Corpus,Taiwan",4.0,3753,7689
clients,0.4911,"Corpus,Taiwan",,706,1889
english,0.491,"Corpus,Taiwan",,1291,447
done,0.4909,"Corpus,Taiwan",,1159,775
punish,0.4907,"CEFR,Taiwan",4.0,2824,
clinical,0.4904,"Corpus,Taiwan",,710,1901
events,0.4897,"Corpus,Taiwan",,1340,369
downloads,0.4897,"Corpus,Taiwan",,1166,800
quietly,0.4891,"CEFR,Taiwan",4.0,2846,
scary,0.4887,"CEFR,Corpus,Taiwan",4.0,3098,9392
steal,0.4881,"CEFR,Corpus,Taiwan",4.0,3393,8683
thickness,0.4878,"CEFR,Corpus,Taiwan",4.0,3594,8197
twist,0.4874,"CEFR,Corpus,Taiwan",4.0,3745,7835
domain,0.4871,"Corpus,Taiwan",,1156,910
react,0.487,"CEFR,Taiwan",4.0,2874,
commerce,0.4857,"Corpus,Taiwan",,764,1924
communities,0.4857,"Corpus,Taiwan",,775,1900
recruit,0.4849,"CEFR,Taiwan",4.0,2903,
vegetable,0.4847,"CEFR,Corpus,Taiwan",4.0,3853,7658
electronics,0.4847,"Corpus,Taiwan",,1248,763
doing,0.4846,"Corpus,Taiwan",,1154,997
tackle,0.4844,"CEFR,Corpus,Taiwan",4.0,3515,8506
edit,0.4842,"Corpus,Taiwan",,1220,848
tent,0.4838,"CEFR,Corpus,Taiwan",4.0,3564,8402
regret,0.4835,"CEFR,Taiwan",4.0,2921,
reproduce,0.4828,"CEFR,Corpus,Taiwan",4.0,2975,9893
relaxed,0.4825,"CEFR,Taiwan",4.0,2935,
relaxing,0.4824,"CEFR,Taiwan",4.0,2936,
developed,0.4823,"Corpus,Taiwan",,1070,1284
relyon,0.4818,"CEFR,Taiwan",4.0,2945,
dating,0.4817,"Corpus,Taiwan",,983,1519
remindof,0.4812,"CEFR,Taiwan",4.0,2953,
rented,0.4807,"CEFR,Taiwan",4.0,2960,
thoroughly,0.4806,"CEFR,Corpus,Taiwan",4.0,3609,8398
repeatedly,0.4804,"CEFR,Taiwan",4.0,2964,
striking,0.4803,"CEFR,Corpus,Taiwan",4.0,3429,8853
creative,0.4803,"Corpus,Taiwan",,918,1725
resist,0.4797,"CEFR,Corpus,Taiwan",4.0,2991,9957
effects,0.4796,"Corpus,Taiwan",,1230,977
sail,0.4794,"CEFR,Corpus,Taiwan",4.0,3072,9767
distribution,0.4791,"Corpus,Taiwan",,1139,1219
default,0.4789,"Corpus,Taiwan",,1013,1538
wool,0.4787,"CEFR,Corpus,Taiwan",4.0,3990,7520
resemble,0.4787,"CEFR,Taiwan",4.0,2987,
features,0.4779,"Corpus,Taiwan",,1456,477
unexpected,0.4773,"CEFR,Corpus,Taiwan",4.0,3774,8101
forum,0.4772,"Corpus,Taiwan",,1553,261
documents,0.4771,"Corpus,Taiwan",,1151,1256
retire,0.4769,"CEFR,Taiwan",4.0,3011,
coverage,0.4766,"Corpus,Taiwan",,905,1882
feedback,0.4763,"Corpus,Taiwan",,1462,514
europe,0.4761,"Corpus,Taiwan",,1334,838
defined,0.4759,"Corpus,Taiwan",,1018,1626
games,0.4751,"Corpus,Taiwan",,1605,202
varied,0.4748,"CEFR,Corpus,Taiwan",4.0,3847,8004
rub,0.4739,"CEFR,Taiwan",4.0,3051,
rubbish,0.4738,"CEFR,Taiwan",4.0,3052,
rude,0.4738,"CEFR,Taiwan",4.0,3053,
fax,0.4737,"Corpus,Taiwan",,1451,628
ruin,0.4737,"CEFR,Taiwan",4.0,3054,
ruler,0.4735,"CEFR,Taiwan",4.0,3056,
rumor,0.4734,"CEFR,Taiwan",4.0,3058,
sack,0.4729,"CEFR,Taiwan",4.0,3065,
sadly,0.4727,"CEFR,Taiwan",4.0,3067,
sadness,0.4726,"CEFR,Taiwan",4.0,3068,
faq,0.4722,"Corpus,Taiwan",,1435,717
currency,0.4722,"Corpus,Taiwan",,952,1912
salty,0.4719,"CEFR,Taiwan",4.0,3078,
cum,0.4719,"Corpus,Taiwan",,943,1945
desktop,0.4714,"Corpus,Taiwan",,1056,1680
files,0.4713,"Corpus,Taiwan",,1486,623
scared,0.4711,"CEFR,Corpus,Taiwan",4.0,3097,9982
had,0.4708,"Corpus,Taiwan",,1701,106
has,0.4708,"Corpus,Taiwan",,1728,40
european,0.4707,"Corpus,Taiwan",,1335,1014
scare,0.4706,"CEFR,Taiwan",4.0,3096,
disclaimer,0.4705,"Corpus,Taiwan",,1118,1558
forums,0.4702,"Corpus,Taiwan",,1554,491
feb,0.4699,"Corpus,Taiwan",,1457,741
scissors,0.4697,"CEFR,Taiwan",4.0,3108,
scream,0.4694,"CEFR,Taiwan",4.0,3112,
england,0.4693,"Corpus,Taiwan",,1290,1171
eur,0.4692,"Corpus,Taiwan",,1332,1073
devices,0.4686,"Corpus,Taiwan",,1074,1730
urgent,0.4684,"CEFR,Corpus,Taiwan",4.0,3822,8279
